theta_name,theta_d_dir,n,num_runs,model,mean_mse,std_mse,mean_rmse,std_rmse
balanced_custom,"(-1.0, 1.0, 0.0, 1.0, 0.0, 1.0)",2000,5,gnn,1.9990954194754775,0.1718959631801967,1.4128135793407388,0.061777923907804885
balanced_custom,"(-1.0, 1.0, 0.0, 1.0, 0.0, 1.0)",2000,5,dirgnn,2.5092741434664263,0.3105260884669726,1.5815565760229195,0.09970544308790971
balanced_custom,"(-1.0, 1.0, 0.0, 1.0, 0.0, 1.0)",2000,5,delta_gnn_minus_dirgnn,-0.5101787239909488,nan,-0.16874299668218073,nan
