theta_name,theta_d_dir,run,seed,n,treated_proportion,model,state_idx,group,state_prevalence,fpr,fnr,tp,fn,fp,tn
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,1,D0_rin0_rout1,0.015,0.0,1.0,0,30,0,1970
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,2,D0_rin1_rout0,0.037,0.0,1.0,0,74,0,1926
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,3,D0_rin1_rout1,0.024,0.0,1.0,0,48,0,1952
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,4,D1_rin0_rout0,0.006,0.0,1.0,0,12,0,1988
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,5,D1_rin0_rout1,0.0685,0.06816961889425657,0.11678832116788321,121,16,127,1736
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,6,D1_rin1_rout0,0.0535,0.005282620179609086,0.9439252336448598,6,101,10,1883
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,gnn,7,D1_rin1_rout1,0.773,0.43832599118942733,0.0071151358344113845,1535,11,199,255
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,0,D0_rin0_rout0,0.023,0.0015353121801432957,0.9782608695652174,1,45,3,1951
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,1,D0_rin0_rout1,0.015,0.0,1.0,0,30,0,1970
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,2,D0_rin1_rout0,0.037,0.0005192107995846313,0.972972972972973,2,72,1,1925
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,3,D0_rin1_rout1,0.024,0.0,1.0,0,48,0,1952
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,4,D1_rin0_rout0,0.006,0.0025150905432595573,0.3333333333333333,8,4,5,1983
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,5,D1_rin0_rout1,0.0685,0.012345679012345678,0.11678832116788321,121,16,23,1840
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,6,D1_rin1_rout0,0.0535,0.02694136291600634,0.16822429906542055,89,18,51,1842
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",3,125,2000,0.901,dirgnn,7,D1_rin1_rout1,0.773,0.3370044052863436,0.0019404915912031048,1543,3,153,301
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,0,D0_rin0_rout0,0.019,0.0020387359836901123,0.7631578947368421,9,29,4,1958
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,1,D0_rin0_rout1,0.011,0.0,1.0,0,22,0,1978
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,2,D0_rin1_rout0,0.044,0.0036610878661087866,0.9431818181818182,5,83,7,1905
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,3,D0_rin1_rout1,0.0215,0.0,1.0,0,43,0,1957
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,4,D1_rin0_rout0,0.0035,0.0,1.0,0,7,0,1993
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,5,D1_rin0_rout1,0.0665,0.008034279592929834,0.09774436090225563,120,13,15,1852
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,6,D1_rin1_rout0,0.0505,0.025803054239073198,0.1782178217821782,83,18,49,1850
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,gnn,7,D1_rin1_rout1,0.784,0.3333333333333333,0.002551020408163265,1564,4,144,288
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,0,D0_rin0_rout0,0.019,0.0056065239551478085,0.5526315789473685,17,21,11,1951
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,1,D0_rin0_rout1,0.011,0.0005055611729019212,1.0,0,22,1,1977
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,2,D0_rin1_rout0,0.044,0.01202928870292887,0.6590909090909091,30,58,23,1889
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,3,D0_rin1_rout1,0.0215,0.0,1.0,0,43,0,1957
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,4,D1_rin0_rout0,0.0035,0.0,1.0,0,7,0,1993
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,5,D1_rin0_rout1,0.0665,0.01339046598821639,0.045112781954887216,127,6,25,1842
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,6,D1_rin1_rout0,0.0505,0.021063717746182202,0.33663366336633666,67,34,40,1859
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",4,126,2000,0.9045,dirgnn,7,D1_rin1_rout1,0.784,0.2569444444444444,0.012755102040816327,1548,20,111,321
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,0,D0_rin0_rout0,0.029,0.009268795056642637,0.8620689655172413,8,50,18,1924
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,1,D0_rin0_rout1,0.008,0.0,1.0,0,16,0,1984
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,2,D0_rin1_rout0,0.033,0.001034126163391934,0.9696969696969697,2,64,2,1932
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,3,D0_rin1_rout1,0.018,0.0,1.0,0,36,0,1964
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,4,D1_rin0_rout0,0.0105,0.0,1.0,0,21,0,1979
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,5,D1_rin0_rout1,0.0685,0.005367686527106817,0.058394160583941604,129,8,10,1853
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,6,D1_rin1_rout0,0.0505,0.026856240126382307,0.15841584158415842,85,16,51,1848
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,gnn,7,D1_rin1_rout1,0.7825,0.30344827586206896,0.0012779552715654952,1563,2,132,303
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,0,D0_rin0_rout0,0.029,0.013903192584963954,0.5,29,29,27,1915
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,1,D0_rin0_rout1,0.008,0.0,1.0,0,16,0,1984
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,2,D0_rin1_rout0,0.033,0.000517063081695967,0.8939393939393939,7,59,1,1933
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,3,D0_rin1_rout1,0.018,0.0,1.0,0,36,0,1964
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,4,D1_rin0_rout0,0.0105,0.00404244567963618,0.42857142857142855,12,9,8,1971
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,5,D1_rin0_rout1,0.0685,0.0026838432635534087,0.17518248175182483,113,24,5,1858
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,6,D1_rin1_rout0,0.0505,0.031068983675618746,0.10891089108910891,90,11,59,1840
out_dominant,"(-0.5, 0.4, 1.8, 0.1, 1.6, 1.0)",5,127,2000,0.912,dirgnn,7,D1_rin1_rout1,0.7825,0.2160919540229885,0.006389776357827476,1555,10,94,341
