config_id,output_dim,width_mode,dropout,weight_decay,activation,num_layers,num_folds,num_data_seeds,mean_outcome_rmse,std_outcome_rmse,mean_gps_ce,std_gps_ce,n_eval_folds,runtime_sec,z_outcome_rmse,z_gps_ce,joint_score,rank
cfg_001,6,split,0.2,0.0,elu,2,3,2,1.4352440039316814,0.06943857583659559,0.8644288778305054,0.0638355295803544,6,176.71844100952148,0.0,0.0,0.0,1
