config_id,output_dim,width_mode,dropout,weight_decay,activation,num_layers,num_folds,num_data_seeds,mean_outcome_rmse,std_outcome_rmse,mean_gps_ce,std_gps_ce,n_eval_folds,runtime_sec,z_outcome_rmse,z_gps_ce,joint_score,rank
cfg_001,6,split,0.15,0.0,gelu,2,3,2,1.592746078968048,0.09945783623157058,0.8937495152155558,0.07425794660482621,6,155.6238181591034,0.0,0.0,0.0,1
