config_id,clip,output_dim,bandwidth,bandwidth_is_auto,num_layers,n,num_runs,ci_alpha,z_crit,variance_type,variance_method,runtime_sec,mse_tau_dir,rmse_tau_dir,mean_se_tau_dir,cover_rate_tau_dir,ci_gap_tau_dir,mse_tau_in,rmse_tau_in,mean_se_tau_in,cover_rate_tau_in,ci_gap_tau_in,mse_tau_out,rmse_tau_out,mean_se_tau_out,cover_rate_tau_out,ci_gap_tau_out,mse_tau_tot,rmse_tau_tot,mean_se_tau_tot,cover_rate_tau_tot,ci_gap_tau_tot,mean_mse_all,mean_ci_gap_all,mean_cover_all,z_mean_mse_all,z_mean_ci_gap_all,joint_score,rank
cfg_001,0.01,4,3,0,2,2000,8,0.05,1.9599639845400534,directed,dir_avg,120.69989466667175,0.25482753122024693,0.5048044484949067,0.3687442379977186,0.875,0.07499999999999996,0.12698273971240007,0.3563463760337687,0.3766395991348428,1.0,0.050000000000000044,0.1954401945477936,0.44208618452491094,0.3461924520223352,0.875,0.07499999999999996,0.21611950797847546,0.46488655388005734,0.314713378719177,0.75,0.19999999999999996,0.198342493364729,0.09999999999999998,0.875,0.0,0.0,0.0,1
