config_id,clip,output_dim,bandwidth,bandwidth_is_auto,num_layers,n,num_runs,ci_alpha,z_crit,variance_type,variance_method,runtime_sec,mse_tau_dir,rmse_tau_dir,mean_se_tau_dir,cover_rate_tau_dir,ci_gap_tau_dir,mse_tau_in,rmse_tau_in,mean_se_tau_in,cover_rate_tau_in,ci_gap_tau_in,mse_tau_out,rmse_tau_out,mean_se_tau_out,cover_rate_tau_out,ci_gap_tau_out,mse_tau_tot,rmse_tau_tot,mean_se_tau_tot,cover_rate_tau_tot,ci_gap_tau_tot,mean_mse_all,mean_ci_gap_all,mean_cover_all,z_mean_mse_all,z_mean_ci_gap_all,joint_score,rank
cfg_001,0.005,4,2,0,2,2000,8,0.05,1.9599639845400534,directed,dir_avg,132.07533383369446,0.2110998785105816,0.4594560680963759,0.4739675354179812,0.875,0.07499999999999996,0.1660218249295178,0.40745775846033144,0.4062407465055683,1.0,0.050000000000000044,0.2102624880174101,0.4585438779630692,0.36305964391004764,0.75,0.19999999999999996,0.2481777784460538,0.49817444579790904,0.32284110997212334,0.75,0.19999999999999996,0.20889049247589084,0.13124999999999998,0.84375,0.0,0.0,0.0,1
